p_0_x,p_0_y,p_0_z,p_1_x,p_1_y,p_1_z,p_2_x,p_2_y,p_2_z,p_3_x,p_3_y,p_3_z,p_4_x,p_4_y,p_4_z,p_5_x,p_5_y,p_5_z,p_6_x,p_6_y,p_6_z,p_7_x,p_7_y,p_7_z,p_8_x,p_8_y,p_8_z,p_9_x,p_9_y,p_9_z,p_10_x,p_10_y,p_10_z,p_11_x,p_11_y,p_11_z,p_12_x,p_12_y,p_12_z,p_13_x,p_13_y,p_13_z,p_14_x,p_14_y,p_14_z,p_15_x,p_15_y,p_15_z,p_16_x,p_16_y,p_16_z,p_17_x,p_17_y,p_17_z,p_18_x,p_18_y,p_18_z,p_19_x,p_19_y,p_19_z,p_20_x,p_20_y,p_20_z,label
0.0,0.0,0.0,-0.0742105841636657,-0.0426689386367797,-0.0280665146898186,-0.1165027916431427,-0.1639751195907592,-0.0419962710480845,-0.0677545666694641,-0.2441476285457611,-0.05904998693277,0.0021023750305175,-0.2431170046329498,-0.0735914452712691,-0.1063399314880371,-0.3115057051181793,-0.005294246297673,-0.122169017791748,-0.4315423965454101,-0.0430638721923983,-0.1300433278083801,-0.4436660408973694,-0.0753495215218222,-0.1243090629577636,-0.4001786112785339,-0.0927432223003066,-0.051881194114685,-0.3294163346290588,-0.0119373916428244,-0.0649491548538208,-0.4719981551170349,-0.0497090264003432,-0.0771287083625793,-0.4748941659927368,-0.0764875232021964,-0.073620855808258,-0.4135885834693908,-0.0862892164628661,0.001461386680603,-0.3181086182594299,-0.0255444335531151,-7.653236389160156e-05,-0.4554086327552795,-0.0558538219671405,-0.0120018124580383,-0.4516419768333435,-0.0724684639613784,-0.0134739875793457,-0.3964064419269562,-0.0764680324833548,0.0566809773445129,-0.2866183221340179,-0.0433004989068663,0.067029595375061,-0.3839706778526306,-0.0674913047592795,0.0604331493377685,-0.3904408514499664,-0.0780981301109946,0.056813359260559,-0.3530893623828888,-0.0805504440109885,E
-0.0,0.0,0.0,0.0742105841636657,-0.0426689386367797,-0.0280665146898186,0.1165027916431427,-0.1639751195907592,-0.0419962710480845,0.0677545666694641,-0.2441476285457611,-0.05904998693277,-0.0021023750305175,-0.2431170046329498,-0.0735914452712691,0.1063399314880371,-0.3115057051181793,-0.005294246297673,0.122169017791748,-0.4315423965454101,-0.0430638721923983,0.1300433278083801,-0.4436660408973694,-0.0753495215218222,0.1243090629577636,-0.4001786112785339,-0.0927432223003066,0.051881194114685,-0.3294163346290588,-0.0119373916428244,0.0649491548538208,-0.4719981551170349,-0.0497090264003432,0.0771287083625793,-0.4748941659927368,-0.0764875232021964,0.073620855808258,-0.4135885834693908,-0.0862892164628661,-0.001461386680603,-0.3181086182594299,-0.0255444335531151,7.653236389160156e-05,-0.4554086327552795,-0.0558538219671405,0.0120018124580383,-0.4516419768333435,-0.0724684639613784,0.0134739875793457,-0.3964064419269562,-0.0764680324833548,-0.0566809773445129,-0.2866183221340179,-0.0433004989068663,-0.067029595375061,-0.3839706778526306,-0.0674913047592795,-0.0604331493377685,-0.3904408514499664,-0.0780981301109946,-0.056813359260559,-0.3530893623828888,-0.0805504440109885,E
0.0,0.0,0.0,-0.0782012939453125,-0.0605936646461486,-0.0273357283873849,-0.112543761730194,-0.1832857131958007,-0.0400657177521281,-0.0632838606834411,-0.2678250074386596,-0.0556569628967338,0.0006119012832641,-0.2740430831909179,-0.0691990003539615,-0.1018446087837219,-0.331325352191925,-0.0010481227506318,-0.119893342256546,-0.441760390996933,-0.0356648274315887,-0.1267629265785217,-0.4731021523475647,-0.068876718039661,-0.1195452511310577,-0.4529759883880615,-0.0885045052124553,-0.0444892048835754,-0.3492022156715393,-0.00786607606247,-0.0528328418731689,-0.4822431802749634,-0.0411135040773444,-0.0653071999549865,-0.509611189365387,-0.070419547016769,-0.0663787126541137,-0.4707125723361969,-0.0844663352324062,0.0102901458740234,-0.3365092575550079,-0.021488911340981,0.0124801993370056,-0.467132031917572,-0.0500551209403568,-0.0010614395141601,-0.4816992282867431,-0.0703005016399913,-0.0052155256271362,-0.4339241981506347,-0.0777768984986835,0.0663040876388549,-0.3012920618057251,-0.0392475434197479,0.0770179629325866,-0.3970575332641601,-0.0638137803031497,0.0700457692146301,-0.4210919141769409,-0.077014614696651,0.0651236176490783,-0.3951721489429474,-0.0815263659311824,E
-0.0,0.0,0.0,0.0782012939453125,-0.0605936646461486,-0.0273357283873849,0.112543761730194,-0.1832857131958007,-0.0400657177521281,0.0632838606834411,-0.2678250074386596,-0.0556569628967338,-0.0006119012832641,-0.2740430831909179,-0.0691990003539615,0.1018446087837219,-0.331325352191925,-0.0010481227506318,0.119893342256546,-0.441760390996933,-0.0356648274315887,0.1267629265785217,-0.4731021523475647,-0.068876718039661,0.1195452511310577,-0.4529759883880615,-0.0885045052124553,0.0444892048835754,-0.3492022156715393,-0.00786607606247,0.0528328418731689,-0.4822431802749634,-0.0411135040773444,0.0653071999549865,-0.509611189365387,-0.070419547016769,0.0663787126541137,-0.4707125723361969,-0.0844663352324062,-0.0102901458740234,-0.3365092575550079,-0.021488911340981,-0.0124801993370056,-0.467132031917572,-0.0500551209403568,0.0010614395141601,-0.4816992282867431,-0.0703005016399913,0.0052155256271362,-0.4339241981506347,-0.0777768984986835,-0.0663040876388549,-0.3012920618057251,-0.0392475434197479,-0.0770179629325866,-0.3970575332641601,-0.0638137803031497,-0.0700457692146301,-0.4210919141769409,-0.077014614696651,-0.0651236176490783,-0.3951721489429474,-0.0815263659311824,E
0.0,0.0,0.0,-0.0807535052299499,-0.0506784915924072,-0.0324845764128589,-0.1203851997852325,-0.1688232421875,-0.049695592680397,-0.0748228430747985,-0.2589173018932342,-0.0690532888559722,-0.0091482996940612,-0.2765921950340271,-0.0842309038428688,-0.1104460954666137,-0.3359640538692474,-0.0081193692324781,-0.1262150406837463,-0.4643488526344299,-0.0509087632684135,-0.1322561204433441,-0.4902578592300415,-0.0881422872929,-0.1246978044509887,-0.4486996233463287,-0.1083631928352737,-0.0483661293983459,-0.354514479637146,-0.0138384879840636,-0.0594909191131591,-0.5046082884073257,-0.0554358291713619,-0.0718798041343689,-0.5201252549886703,-0.0871069695143127,-0.071712851524353,-0.4584640562534332,-0.1001732315210723,0.0087335705757141,-0.3417278528213501,-0.0268677587894821,0.0088852643966674,-0.4856410026550293,-0.0593128691701316,-0.0030480623245239,-0.494559109210968,-0.0748752544907951,-0.0051696896553039,-0.4389215111732483,-0.0775988738326454,0.0691505670547485,-0.3056359589099884,-0.0446506890742206,0.0779098272323608,-0.4052656292915344,-0.0718511532334709,0.0717930793762207,-0.4264760613441467,-0.0828832949785614,0.0665976405143737,-0.3967923521995544,-0.0840451832203292,E
-0.0,0.0,0.0,0.0807535052299499,-0.0506784915924072,-0.0324845764128589,0.1203851997852325,-0.1688232421875,-0.049695592680397,0.0748228430747985,-0.2589173018932342,-0.0690532888559722,0.0091482996940612,-0.2765921950340271,-0.0842309038428688,0.1104460954666137,-0.3359640538692474,-0.0081193692324781,0.1262150406837463,-0.4643488526344299,-0.0509087632684135,0.1322561204433441,-0.4902578592300415,-0.0881422872929,0.1246978044509887,-0.4486996233463287,-0.1083631928352737,0.0483661293983459,-0.354514479637146,-0.0138384879840636,0.0594909191131591,-0.5046082884073257,-0.0554358291713619,0.0718798041343689,-0.5201252549886703,-0.0871069695143127,0.071712851524353,-0.4584640562534332,-0.1001732315210723,-0.0087335705757141,-0.3417278528213501,-0.0268677587894821,-0.0088852643966674,-0.4856410026550293,-0.0593128691701316,0.0030480623245239,-0.494559109210968,-0.0748752544907951,0.0051696896553039,-0.4389215111732483,-0.0775988738326454,-0.0691505670547485,-0.3056359589099884,-0.0446506890742206,-0.0779098272323608,-0.4052656292915344,-0.0718511532334709,-0.0717930793762207,-0.4264760613441467,-0.0828832949785614,-0.0665976405143737,-0.3967923521995544,-0.0840451832203292,E
0.0,0.0,0.0,-0.080800175666809,-0.0546565651893615,-0.0336231926898911,-0.1189334988594055,-0.1791393756866455,-0.0518277923088028,-0.0702669024467468,-0.2734526693820953,-0.0724157358031227,-0.0032792091369628,-0.2914339303970337,-0.0891132617812111,-0.1103926599025726,-0.3565191030502319,-0.0086166125233724,-0.1286879777908325,-0.4898799657821655,-0.0536633508722736,-0.1352489590644836,-0.5169007480144501,-0.094049994132991,-0.1247042715549469,-0.4743021130561828,-0.1166680643777802,-0.0439985990524292,-0.3757368326187134,-0.0151738722320153,-0.0508430004119873,-0.5304275900125504,-0.0596089812438442,-0.0651239156723022,-0.5492639988660812,-0.0958256612043335,-0.0647327303886413,-0.4892363846302032,-0.1122358182887985,0.016383945941925,-0.3613975048065185,-0.0291368255834534,0.0196003317832946,-0.5116153955459595,-0.0632560292701676,0.0053492188453674,-0.5205120742321014,-0.0827369282464935,0.0030205249786376,-0.4615341424942016,-0.088408198438163,0.0786570310592651,-0.3223452866077423,-0.0479570890288307,0.0902912616729736,-0.4246230125427246,-0.0766187051753952,0.082708716392517,-0.448822021484375,-0.090298477790828,0.0773698687553405,-0.4201298356056213,-0.0935595075111344,E
-0.0,0.0,0.0,0.080800175666809,-0.0546565651893615,-0.0336231926898911,0.1189334988594055,-0.1791393756866455,-0.0518277923088028,0.0702669024467468,-0.2734526693820953,-0.0724157358031227,0.0032792091369628,-0.2914339303970337,-0.0891132617812111,0.1103926599025726,-0.3565191030502319,-0.0086166125233724,0.1286879777908325,-0.4898799657821655,-0.0536633508722736,0.1352489590644836,-0.5169007480144501,-0.094049994132991,0.1247042715549469,-0.4743021130561828,-0.1166680643777802,0.0439985990524292,-0.3757368326187134,-0.0151738722320153,0.0508430004119873,-0.5304275900125504,-0.0596089812438442,0.0651239156723022,-0.5492639988660812,-0.0958256612043335,0.0647327303886413,-0.4892363846302032,-0.1122358182887985,-0.016383945941925,-0.3613975048065185,-0.0291368255834534,-0.0196003317832946,-0.5116153955459595,-0.0632560292701676,-0.0053492188453674,-0.5205120742321014,-0.0827369282464935,-0.0030205249786376,-0.4615341424942016,-0.088408198438163,-0.0786570310592651,-0.3223452866077423,-0.0479570890288307,-0.0902912616729736,-0.4246230125427246,-0.0766187051753952,-0.082708716392517,-0.448822021484375,-0.090298477790828,-0.0773698687553405,-0.4201298356056213,-0.0935595075111344,E
0.0,0.0,0.0,-0.0867448449134826,-0.0520377159118652,-0.0397231316428232,-0.128582090139389,-0.1889973282814026,-0.0598283780973005,-0.0686695575714111,-0.2867752611637115,-0.0819973571460295,0.0100047588348388,-0.2974914014339447,-0.0994263066213179,-0.1114236712455749,-0.3767948448657989,-0.011309359991138,-0.1270534694194793,-0.5179371237754822,-0.0586116051535654,-0.1386702358722686,-0.5498215854167938,-0.0990419311683226,-0.1339646577835083,-0.5059098899364471,-0.1214338017861891,-0.0429128408432006,-0.3957000374794006,-0.0161175819348144,-0.0524888038635253,-0.5590765029191971,-0.0649927107851553,-0.0701122283935546,-0.5659646540880203,-0.0996787844460058,-0.0695854425430297,-0.4907006323337555,-0.1126883773367453,0.0190406441688537,-0.379381000995636,-0.0292752662907886,0.0211980938911438,-0.5411194413900375,-0.0658627150814581,0.0044743418693542,-0.5420985072851181,-0.0803826598684835,0.0030347108840942,-0.4762994945049286,-0.0808265654604483,0.0832410454750061,-0.339164674282074,-0.0482829584043074,0.0938935279846191,-0.4462765455245971,-0.0786321534078169,0.0856448411941528,-0.4632264971733093,-0.0902550218861151,0.0824922919273376,-0.4260302484035492,-0.0904318912189054,E
-0.0,0.0,0.0,0.0867448449134826,-0.0520377159118652,-0.0397231316428232,0.128582090139389,-0.1889973282814026,-0.0598283780973005,0.0686695575714111,-0.2867752611637115,-0.0819973571460295,-0.0100047588348388,-0.2974914014339447,-0.0994263066213179,0.1114236712455749,-0.3767948448657989,-0.011309359991138,0.1270534694194793,-0.5179371237754822,-0.0586116051535654,0.1386702358722686,-0.5498215854167938,-0.0990419311683226,0.1339646577835083,-0.5059098899364471,-0.1214338017861891,0.0429128408432006,-0.3957000374794006,-0.0161175819348144,0.0524888038635253,-0.5590765029191971,-0.0649927107851553,0.0701122283935546,-0.5659646540880203,-0.0996787844460058,0.0695854425430297,-0.4907006323337555,-0.1126883773367453,-0.0190406441688537,-0.379381000995636,-0.0292752662907886,-0.0211980938911438,-0.5411194413900375,-0.0658627150814581,-0.0044743418693542,-0.5420985072851181,-0.0803826598684835,-0.0030347108840942,-0.4762994945049286,-0.0808265654604483,-0.0832410454750061,-0.339164674282074,-0.0482829584043074,-0.0938935279846191,-0.4462765455245971,-0.0786321534078169,-0.0856448411941528,-0.4632264971733093,-0.0902550218861151,-0.0824922919273376,-0.4260302484035492,-0.0904318912189054,E
0.0,0.0,0.0,-0.0932018756866455,-0.0512378811836242,-0.043125103169828,-0.1416803300380706,-0.1916097998619079,-0.0661606927753979,-0.0807109475135803,-0.2967001795768738,-0.0914698903800541,0.0065666437149047,-0.3091958165168762,-0.1118144234062725,-0.1168112754821777,-0.3927482962608337,-0.0147617225886875,-0.1330004036426544,-0.5450373291969299,-0.0656344135643536,-0.1448912620544433,-0.566726878285408,-0.1078254645110661,-0.1377049088478088,-0.5117641091346741,-0.1306585436107212,-0.0461295843124389,-0.4131205081939697,-0.0197185808213049,-0.0544138550758361,-0.5869392454624176,-0.0701356073261791,-0.0744210481643676,-0.588058739900589,-0.1045879935266071,-0.0726619958877563,-0.5072198510169983,-0.1172638227583462,0.0183176398277282,-0.3960132002830505,-0.0337799032570416,0.0223984122276306,-0.5672371089458466,-0.0721912001611286,0.002665638923645,-0.5644338130950928,-0.0881888036967808,0.0018544197082519,-0.492104709148407,-0.0893898745419079,0.084912896156311,-0.3529793918132782,-0.0541055602373177,0.0965060591697692,-0.4687874019145965,-0.0856224139572674,0.0853686332702636,-0.4839396476745605,-0.0982001562954479,0.0814910531044006,-0.4387871623039245,-0.0990947624088818,E
-0.0,0.0,0.0,0.0932018756866455,-0.0512378811836242,-0.043125103169828,0.1416803300380706,-0.1916097998619079,-0.0661606927753979,0.0807109475135803,-0.2967001795768738,-0.0914698903800541,-0.0065666437149047,-0.3091958165168762,-0.1118144234062725,0.1168112754821777,-0.3927482962608337,-0.0147617225886875,0.1330004036426544,-0.5450373291969299,-0.0656344135643536,0.1448912620544433,-0.566726878285408,-0.1078254645110661,0.1377049088478088,-0.5117641091346741,-0.1306585436107212,0.0461295843124389,-0.4131205081939697,-0.0197185808213049,0.0544138550758361,-0.5869392454624176,-0.0701356073261791,0.0744210481643676,-0.588058739900589,-0.1045879935266071,0.0726619958877563,-0.5072198510169983,-0.1172638227583462,-0.0183176398277282,-0.3960132002830505,-0.0337799032570416,-0.0223984122276306,-0.5672371089458466,-0.0721912001611286,-0.002665638923645,-0.5644338130950928,-0.0881888036967808,-0.0018544197082519,-0.492104709148407,-0.0893898745419079,-0.084912896156311,-0.3529793918132782,-0.0541055602373177,-0.0965060591697692,-0.4687874019145965,-0.0856224139572674,-0.0853686332702636,-0.4839396476745605,-0.0982001562954479,-0.0814910531044006,-0.4387871623039245,-0.0990947624088818,E
